Species,Genus,Subspecies,Preliminary,Group,Status,Herbarium,Collector,Colnumber,Country,Area,Latitude,Dlatitude,Longitude,Dlongitude,Elevation,Stemlength,Stemdiameter,Petiole,Rachislen,Numpin,Pinlength,Pinwidth,Apjoin,Stinflolen,Straclen,Pisinflolen,Psraclen,Fruitlen,Fruitdiam,Solclu,Climbs,Sheath,Mottle,Dactyl,Elasti,Latifo,Hetera,Unifar,Dasyac,Discol,Phispi,Bulbou,Swelli,Gracil,Needle,Pholid,Petmar,Upward,Pachys,Hairli,Scabrid,Exilis,Intersp,Horseh,Ingens,Siphon,Minute,Moti,Spiral,Detach,Spicul,Nospin,Latmar,Spines,Corrug,Ocrflo,Ocrpog,Ocrlep,Ocrlae,Ocrdiv,Ocrcil,Ocrwal,Ocrpoi,Ocrpal,Ocrlon,Ocrtru,Ocrset,Ocrerin,Ocrsip,Ocrcon,Ocrgur,Ocrper,Ocrrho,Ocrjav,Ocrpse,Ocrpip,Ocrurs,Ocrrha,Flagel,Rachis,Rachil,Wooly,Racir,Pinnae,Pinsha,Divari,Insign,Hairy,Specta,Grayis,Erinac,Reddis,Tufted,Phvein,Sweptb,Proxim,Distal,Pinfew,Semelp,Rootin,Infpos,Infdae,Inflag,Infall,Infper,Inferi,Infpal,Infaru,Pedunc,Prophy,Murpro,Pedice,Piviti,Piinop,Pilobb,Pidisp,Pidimo,Pirecu,Picand,Rbcalo,Rbcera,Rbtatt,Rbpalu,Rbconi,Rbviti,Rbtubu,Rbanom,Rbplat,Rberin,Rbpogo,Rbsiph,Rbdaem,Piptos,Papery,Fimbri,Racped,Polyst,Retisp,Raclon,Ciliar,Laevig,Murica,Staord,Rblack,Starrg,Stflel,Sepals,Sepfle,Exsert,Stamen,Filame,Pisord,Ppdiva,Ridley,Tetrad,Pirasp,Cellat,Dyaped,Bracte,Pistom,Neuter,Cupula,Frshap,Perian,Scales,Dragon,Glossy,Fringe,Seeded,Attach,Renifo,Seedsu,Sarcot,Raphe,Endosp,Embryo,Frucol
tenompokensis,Calamus,,C. tenompokensis,Sundaland flagellate,sterile,NY,J. Clemens,34164,Malaysia,Borneo,,,,,,,1.71,20,,,32.5,5.5,,,,,,,,,,2,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,1,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,0,1,1,1,1,,1,2,0,,,0,1,1,2,2,2,1,0,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenompokensis,Calamus,,C. tenompokensis,Sundaland flagellate,sterile,SAN,W. Meijer,SAN 25476,Malaysia,Borneo,6.01,6.01,116.36,116.60,1371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pist/stam,NY,Mohan Punj,120,India,,30.15,30.25,78.06,78.11,,,,,,,,,0.2,,,,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,FI,W. Roxburgh,s.n.,India,,,,,,,,,,,,36,1.7,,,,,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,KFRI,V. Sreekumar,22689,India,,18.45,18.75,82.1,82.16,,,,,,,,,,,,,,15.6,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,KFRI,C. Renuka,7071,India,,24.22,24.37,92.1,92.17,,,1.63,,,,,,,,,,4.5,17.1,10.7,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,K,J. Gamble,7656,India,,,,,,,,1.93,,,,30,1.6,,,,,6,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,K,J. Duthie,22851,India,,,,,,,,,,,,13.5,0.7,,,,,4.2,13.9,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,FI,W. Griffith,s.n.,Bangladesh,,22.2,22.33,91.5,91.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,GH,R. Strachey,1,India,,29.49,29.83,79.27,79.45,,,,,,,,1.5,,,,,4.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,BM,M. Mikage,96881017,Nepal,,28.27,28.45,81.15,81.25,250,,,,,,28.2,1.2,,,,,6.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,BR,Anonymous,s.n.,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,US,K. Singh,138,India,,,,,,,,,,,,19,0.9,,,,,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,BM,J. Hooker,s.n.,India,,,,,,,,,,,,22,1.4,,,,,7.4,12.4,8.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,0,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,0,0,1,1,1,2,0,1,0,0,2,0,0,0,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,pistillate,NY,illegible,120,India,,,,,,,,,,,,15.2,1,,,,,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,GH,Falconer,1229,India,,,,,,,,,,,,17.5,1.1,,,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,1,0,1,1,1,1,1,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,FI,W. Roxburgh,s.n.,India,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,M,F. Jenkins,s.n.,India,,,,,,,,,,,,,,,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,M,F. Buchanan-Hamilton,s.n.,India,,26,26.00,90.37,90.61,,,,,,,24.5,1,0.7,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,AAU,Bal Vir Singh,33,India,,30.17,30.28,77.59,77.98,,,,,,,18,1.1,0.5,,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,staminate,NY,S. Gupta,97,India,,30.18,30.31,78.02,78.03,,,,,,,17,1.1,0.2,,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,KFRI,V. Sreekumar,22674,India,,20.09,20.15,85.06,85.10,,,,,,,,,,,,,,,,,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,KFRI,T. Vijayakumaran,7061,India,,26.05,26.08,91.44,91.73,50,,,,,,25,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,KFRI,T. Vijayakumaran,7057,India,,26.51,26.85,92.5,92.83,100,,,,,,25.3,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,CAL,R. Singh,31077,India,,27.03,27.06,84.1,84.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,KFRI,C. Renuka,6601,India,,27.39,27.65,95.22,95.36,,,,,,,29,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,,0,1,1,1,2,2,2,1,1,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tenuis,Calamus,,C. tenuis,Indo-Burma flagellate,sterile,NY,D. Hodel,1932,Myanmar,,20.34,20.58,93.1,93.18,10,5,1.04,7.5,60,31,24.2,1.2,0.2,,,,,,,1,1,0,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,0,2,1,1,1,1,1,0,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,0,1,1,1,2,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,pist/stam,NY,A. Henderson,4043,Vietnam,,16.14,16.25,107.52,107.86,,6,0.56,6.8,13,5,20.5,1.8,,,3,,3.2,16,11,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,,,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,0,2,0,0,0,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,pistillate,VNMN,HLF,1578,Vietnam,,16.12,16.21,107.48,107.81,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,1,1,2,0,1,,,,,,,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,pistillate,NY,A. Henderson,3885,Vietnam,,16.07,16.13,107.46,107.78,,,0.65,9.7,22,4,16.5,2.3,3.8,,,62,3.6,,,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,,0,1,1,1,1,2,0,1,0,0,2,,0,0,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,pistillate,NY,A. Henderson,3263,Vietnam,,16.14,16.25,107.52,107.86,100,10,0.54,15,25,6,18.5,2.6,4.5,,,104,3,,,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,,0,1,,,,,,,,,,,,,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,staminate,P,A. Chevalier,935,Vietnam,,,,,,,10,0.66,10,36,5,21.5,3,,,4.7,,,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,staminate,NY,A. Henderson,3886,Vietnam,,16.07,16.13,107.46,107.78,250,4,0.55,13,37,5,21,1.7,2.8,65,4.4,,,,,1,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,bachmaensis,C. bachmaensis,Indo-Burma flagellate,staminate,K,M. Newman,158,Vietnam,,16.12,16.21,107.51,107.85,200,1.7,0.77,11,31,6,36,2.1,3.5,,4.5,,,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,0,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,SYS,Fu Xu,7,China,,18.44,18.73,108.51,108.85,,,0.62,8.4,20,3,30.2,1.8,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,IBSC,,821037,China,,,,,,,,,,24,5,26,1.8,1.7,,,,,16.1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,1,2,2,1,1,,,,,,,,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,IBSC,,505,China,,,,,,,,,,23,5,24.5,2.1,,,,,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,,0,1,1,1,1,2,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,NY,C. W. Wang,33367,China,,,,,,,,,12.5,30.5,4,29,2,1.5,,,,9,10.9,7.6,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,1,0,1,1,1,1,2,0,1,0,0,2,0,0,0,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,IBSC,,957,China,,,,,,,,0.86,10,20.3,3,22,2.7,2.5,,,,7.7,11.4,9.2,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,,0,1,1,1,1,2,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,IBSC,S. Wang,820918,China,,18.42,18.70,108.52,108.86,850,,0.48,7,24,4,25.5,1.5,,,,,3.5,14.4,10.8,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,0,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,,1,1,0,1,1,2,2,1,1,,0,1,1,1,1,2,,,,,,,,,
tetradactyloides,Calamus,tetradactyloides,C. tetradactyloides,Indo-Burma flagellate,pistillate,IBSC,Forestry Plant Specimens,90744,China,,18.42,18.70,108.52,108.86,720,1,0.82,12.5,26.5,6,21.2,1.9,,,,,6.3,,,,1,0,4,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,3,2,7,2,1,1,2,1,2,2,1,1,2,1,0,1,1,1,1,2,1,1,1,3,1,1,3,1,1,1,2,1,1,1,1,1,1,,1,2,1,0,1,0,1,1,0,2,2,1,1,1,1,1,1,1,1,1,,1,1,0,1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,0,2,1,1,1,1,3,5,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,1,0,1,1,2,2,1,1,,,,,,,,,,,,,,,,yellow white
