taxonID,verbatimScientificName,scientificNameGBIF,scientificNameTPL,scientificNameWCVP,verbatimInfraspecificEpithet,kingdom,phylum,class,order,family,genus,originalNameUsage,morphotype,verbatimTaxonRank,GBIFID,TPLID,WCVPID
1753,Geonoma hugonis,Geonoma hugonis,Geonoma hugonis,Geonoma hugonis,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734234,http://www.theplantlist.org/tpl1.1/record/kew-89400,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315763-2
1754,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,rivalis,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734323,http://www.theplantlist.org/tpl1.1/record/kew-89405,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667119-1
1755,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,interrupta,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734323,http://www.theplantlist.org/tpl1.1/record/kew-89405,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667119-1
1756,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,magnifica,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734323,http://www.theplantlist.org/tpl1.1/record/kew-89405,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667119-1
1757,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,Geonoma interrupta,purdieana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734323,http://www.theplantlist.org/tpl1.1/record/kew-89405,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667119-1
1758,Geonoma lanata,Geonoma lanata,Geonoma lanata,Geonoma lanata,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734172,http://www.theplantlist.org/tpl1.1/record/kew-372903,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77094273-1
1759,Geonoma laxiflora,Geonoma laxiflora,Geonoma laxiflora,Geonoma laxiflora,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734174,http://www.theplantlist.org/tpl1.1/record/kew-89425,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667136-1
1760,Geonoma lehmannii,Geonoma lehmannii,Geonoma lehmannii,Geonoma lehmannii,corrugata,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734148,http://www.theplantlist.org/tpl1.1/record/kew-89426,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108908-2
1761,Geonoma lehmannii,Geonoma lehmannii,Geonoma lehmannii,Geonoma lehmannii,lehmannii,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734148,http://www.theplantlist.org/tpl1.1/record/kew-89426,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108908-2
1762,Geonoma leptospadix,Geonoma leptospadix,Geonoma leptospadix,Geonoma leptospadix,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734319,http://www.theplantlist.org/tpl1.1/record/kew-89429,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667140-1
1763,Geonoma longipedunculata,Geonoma longipedunculata,Geonoma longipedunculata,,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734236,http://www.theplantlist.org/tpl1.1/record/kew-89435,
1764,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,copensis,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1765,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,x deversa?,,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1766,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,longivaginat,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1767,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,vallensis,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1768,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,sanblasensis,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,x deversa?,,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1769,Geonoma longivaginat,Geonoma longivaginata,Geonoma longivaginata,,sanblasensis,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734051,http://www.theplantlist.org/tpl1.1/record/kew-89438,
1770,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,supracostata,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1771,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,tapajotensis,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1772,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,large-raised,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1773,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,macrostachys,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1774,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,grandiflora,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1775,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,large-size,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1776,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,atrovirens,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1777,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,tamandua,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1778,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,Geonoma macrostachys,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,acaulis,,http://www.gbif.org/species/2734267,http://www.theplantlist.org/tpl1.1/record/kew-89446,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667158-1
1779,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,ambigua,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1780,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,chelidonura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,parvisecta,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1781,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,camptoneura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1782,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,multiramosa,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1783,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,chelidonura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1784,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,sigmoidea,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1785,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,compta,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1786,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,dispersa,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1787,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,spixiana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1788,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,sigmoidea,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,x chelidonur,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1789,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,chelidonura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,large fruit,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1790,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,chelidonura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,densiflora,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1791,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,chelidonura,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,intermediate,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1792,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,maxima,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1793,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,compta,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,x camptoneur,,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1794,Geonoma maxima,Geonoma maxima,Geonoma maxima,Geonoma maxima,hexasticha,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734176,http://www.theplantlist.org/tpl1.1/record/kew-89458,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667168-1
1795,Geonoma monospatha,Geonoma monospatha,Geonoma monospatha,Geonoma monospatha,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734143,http://www.theplantlist.org/tpl1.1/record/kew-89474,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:315764-2
1796,Geonoma mooreana,Geonoma mooreana,Geonoma mooreana,Geonoma mooreana,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734094,http://www.theplantlist.org/tpl1.1/record/kew-89475,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302479-2
1797,Geonoma multisecta,Geonoma multisecta,Geonoma multisecta,Geonoma multisecta,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734163,http://www.theplantlist.org/tpl1.1/record/kew-89478,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108938-2
1798,Geonoma occidentalis,Geonoma occidentalis,Geonoma occidentalis,Geonoma occidentalis,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/7609658,http://www.theplantlist.org/tpl1.1/record/kew-467177,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77110497-1
1799,Geonoma oldemanii,Geonoma oldemanii,Geonoma oldemanii,Geonoma oldemanii,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734301,http://www.theplantlist.org/tpl1.1/record/kew-89482,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667187-1
1800,Geonoma oldemanii,Geonoma oldemanii,Geonoma oldemanii,Geonoma oldemanii,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,x stricta?,,http://www.gbif.org/species/2734301,http://www.theplantlist.org/tpl1.1/record/kew-89482,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667187-1
1801,Geonoma oligoclona,Geonoma oligoclona,Geonoma oligoclona,Geonoma oligoclona,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734118,http://www.theplantlist.org/tpl1.1/record/kew-89485,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667190-1
1802,Geonoma operculata,Geonoma operculata,Geonoma operculata,Geonoma operculata,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/8309228,http://www.theplantlist.org/tpl1.1/record/kew-467163,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77110498-1
1803,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,lindeniana,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1804,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,plicata,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1805,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,hoffmanniana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1806,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,pumila,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1807,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,linearifolia,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1808,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,southern,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1809,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,linxsol,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1810,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,baeza,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1811,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,Geonoma orbignyana,orbignyana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,wilsonii,,http://www.gbif.org/species/2734052,http://www.theplantlist.org/tpl1.1/record/kew-89486,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667191-1
1812,Geonoma paradoxa,Geonoma paradoxa,Geonoma paradoxa,Geonoma paradoxa,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,small,,http://www.gbif.org/species/2734235,http://www.theplantlist.org/tpl1.1/record/kew-89493,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108949-2
1813,Geonoma paradoxa,Geonoma paradoxa,Geonoma paradoxa,Geonoma paradoxa,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,large,,http://www.gbif.org/species/2734235,http://www.theplantlist.org/tpl1.1/record/kew-89493,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:108949-2
1814,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,undivided-br,,http://www.gbif.org/species/2734249,http://www.theplantlist.org/tpl1.1/record/kew-89498,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667203-1
1815,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,pinnate-bran,,http://www.gbif.org/species/2734249,http://www.theplantlist.org/tpl1.1/record/kew-89498,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667203-1
1816,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,Geonoma pauciflora,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,undivided-un,,http://www.gbif.org/species/2734249,http://www.theplantlist.org/tpl1.1/record/kew-89498,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667203-1
1817,Geonoma peruviana,Geonoma peruviana,Geonoma peruviana,Geonoma peruviana,"",Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/7526535,http://www.theplantlist.org/tpl1.1/record/kew-467180,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77110500-1
1818,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,mexicana,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734333,http://www.theplantlist.org/tpl1.1/record/kew-89501,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667206-1
1819,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,pinnatifrons,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734333,http://www.theplantlist.org/tpl1.1/record/kew-89501,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667206-1
1820,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,Geonoma pinnatifrons,martinicensi,Plantae,Tracheophyta,Liliopsida,Arecales,Arecaceae,Geonoma,,"",,http://www.gbif.org/species/2734333,http://www.theplantlist.org/tpl1.1/record/kew-89501,http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:667206-1
